city,datetime,lead_day,confidence,confidence_label,skill_score,agreement_score,lead_score,dominant_model,explanation
Surat,2026-09-26 02:00:00,1,79.8,High,77.25,70.7,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 03:00:00,1,80.3,High,77.25,72.1,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 04:00:00,1,80.6,High,77.25,73.39,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 05:00:00,1,80.7,High,77.25,73.42,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 06:00:00,1,81.5,High,77.25,76.1,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 07:00:00,1,82.1,High,77.25,78.11,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 08:00:00,1,83.4,High,77.25,82.45,100.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Surat,2026-09-26 09:00:00,1,82.6,High,77.25,80.04,100.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Surat,2026-09-26 10:00:00,1,82.1,High,77.25,78.39,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 11:00:00,1,81.1,High,77.25,74.86,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 12:00:00,1,80.6,High,77.25,73.4,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 13:00:00,1,79.8,High,77.25,70.6,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 14:00:00,1,79.1,High,77.25,68.14,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 15:00:00,1,78.5,High,77.25,66.4,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 16:00:00,1,78.2,High,77.25,65.3,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 17:00:00,1,78.2,High,77.25,65.09,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 18:00:00,1,78.7,High,77.25,66.82,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 19:00:00,1,78.9,High,77.25,67.47,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 20:00:00,1,78.9,High,77.25,67.64,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 21:00:00,1,79.1,High,77.25,68.4,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 22:00:00,1,79.6,High,77.25,69.86,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 23:00:00,1,80.0,High,77.25,71.21,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-27 00:00:00,2,72.9,Medium,71.02,71.25,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 01:00:00,2,73.3,Medium,71.02,72.64,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 02:00:00,2,73.3,Medium,71.02,72.54,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 03:00:00,2,73.2,Medium,71.02,72.38,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 04:00:00,2,73.3,Medium,71.02,72.7,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 05:00:00,2,73.8,Medium,71.02,74.35,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 06:00:00,2,72.9,Medium,71.02,71.46,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 07:00:00,2,72.7,Medium,71.02,70.76,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 08:00:00,2,73.0,Medium,71.02,71.71,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 09:00:00,2,73.2,Medium,71.02,72.36,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 10:00:00,2,72.9,Medium,71.02,71.37,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 11:00:00,2,73.2,Medium,71.02,72.18,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 12:00:00,2,73.0,Medium,71.02,71.53,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 13:00:00,2,73.4,Medium,71.02,73.02,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 14:00:00,2,73.5,Medium,71.02,73.4,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 15:00:00,2,73.4,Medium,71.02,73.11,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 16:00:00,2,72.9,Medium,71.02,71.42,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 17:00:00,2,73.0,Medium,71.02,71.55,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 18:00:00,2,73.1,Medium,71.02,72.11,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 19:00:00,2,73.1,Medium,71.02,72.03,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 20:00:00,2,72.9,Medium,71.02,71.39,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 21:00:00,2,72.7,Medium,71.02,70.58,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 22:00:00,2,72.6,Medium,71.02,70.42,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-27 23:00:00,2,72.7,Medium,71.02,70.74,80.0,ICON,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Surat,2026-09-28 00:00:00,3,70.7,Medium,74.46,71.72,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 01:00:00,3,71.1,Medium,74.46,72.99,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 02:00:00,3,70.6,Medium,74.46,71.37,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 03:00:00,3,71.1,Medium,74.46,72.8,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 04:00:00,3,70.6,Medium,74.46,71.3,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 05:00:00,3,70.9,Medium,74.46,72.19,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 06:00:00,3,71.4,Medium,74.46,74.03,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 07:00:00,3,71.2,Medium,74.46,73.25,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 08:00:00,3,70.1,Medium,74.46,69.56,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 09:00:00,3,71.0,Medium,74.46,72.48,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 10:00:00,3,71.9,Medium,74.46,75.47,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 11:00:00,3,72.1,Medium,74.46,76.13,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 12:00:00,3,74.6,High,74.46,84.46,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Surat,2026-09-28 13:00:00,3,73.6,Medium,74.46,81.32,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 14:00:00,3,71.1,Medium,74.46,72.76,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 15:00:00,3,70.2,Medium,74.46,69.8,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 16:00:00,3,70.0,Medium,74.46,69.12,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 17:00:00,3,70.5,Medium,74.46,71.02,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 18:00:00,3,72.0,Medium,74.46,75.76,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 19:00:00,3,72.0,Medium,74.46,75.85,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 20:00:00,3,70.8,Medium,74.46,71.93,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 21:00:00,3,70.5,Medium,74.46,70.95,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 22:00:00,3,70.8,Medium,74.46,72.0,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Surat,2026-09-28 23:00:00,3,71.2,Medium,74.46,73.14,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Thane,2026-09-26 00:00:00,1,89.0,High,89.75,80.36,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-26 01:00:00,1,88.9,High,89.75,80.18,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-26 02:00:00,1,88.5,High,89.75,78.72,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 03:00:00,1,89.6,Very High,89.75,82.53,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Thane,2026-09-26 04:00:00,1,89.0,High,89.75,80.48,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-26 05:00:00,1,88.5,High,89.75,78.71,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 06:00:00,1,89.2,High,89.75,81.17,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-26 07:00:00,1,90.2,Very High,89.75,84.25,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Thane,2026-09-26 08:00:00,1,88.4,High,89.75,78.36,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 09:00:00,1,87.1,High,89.75,74.22,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 10:00:00,1,86.8,High,89.75,72.98,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 11:00:00,1,85.6,High,89.75,69.14,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 12:00:00,1,86.0,High,89.75,70.46,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 13:00:00,1,85.8,High,89.75,69.86,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 14:00:00,1,86.5,High,89.75,71.97,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 15:00:00,1,86.6,High,89.75,72.42,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 16:00:00,1,87.3,High,89.75,74.87,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 17:00:00,1,87.9,High,89.75,76.79,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 18:00:00,1,87.7,High,89.75,76.0,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 19:00:00,1,89.0,High,89.75,80.26,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-26 20:00:00,1,90.2,Very High,89.75,84.48,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Thane,2026-09-26 21:00:00,1,89.4,High,89.75,81.83,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-26 22:00:00,1,88.8,High,89.75,79.7,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-26 23:00:00,1,88.1,High,89.75,77.55,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Thane,2026-09-27 00:00:00,2,81.3,High,85.85,74.5,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Thane,2026-09-27 01:00:00,2,81.5,High,85.85,75.09,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Thane,2026-09-27 02:00:00,2,82.3,High,85.85,78.02,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Thane,2026-09-27 03:00:00,2,82.8,High,85.85,79.64,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Thane,2026-09-27 04:00:00,2,83.7,High,85.85,82.6,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-27 05:00:00,2,83.4,High,85.85,81.49,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-27 06:00:00,2,85.5,High,85.85,88.63,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-27 07:00:00,2,85.1,High,85.85,87.39,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-27 08:00:00,2,83.5,High,85.85,81.86,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Thane,2026-09-27 09:00:00,2,82.7,High,85.85,79.21,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Thane,2026-09-27 10:00:00,2,82.6,High,85.85,79.04,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Thane,2026-09-27 11:00:00,2,82.4,High,85.85,78.12,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Thane,2026-09-27 12:00:00,2,81.9,High,85.85,76.55,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Thane,2026-09-27 13:00:00,2,81.3,High,85.85,74.73,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
