city,datetime,split,temperature_ecmwf,temperature_gfs,temperature_icon,temperature_gem,rainfall_ecmwf,rainfall_gfs,rainfall_icon,rainfall_gem,wind_speed_ecmwf,wind_speed_gfs,wind_speed_icon,wind_speed_gem,actual_temperature,actual_rainfall,actual_wind,blend_temperature,blend_rainfall,blend_wind_speed
Ranchi,2026-07-24 07:00:00,train,25.1,23.4,23.5,24.0,0.0,0.0,0.0,0.0,14.4,13.9,6.4,14.0,24.8,0.0,11.3,24.179650179650174,0.0,12.248207400000002
Ranchi,2026-07-24 08:00:00,train,26.3,24.4,24.0,24.8,0.0,0.0,0.2,0.0,14.5,14.3,7.2,14.0,26.2,0.0,15.4,25.097264897264896,0.052446799999999995,12.5622972
Ranchi,2026-07-24 09:00:00,train,26.9,25.8,24.3,25.3,0.2,0.0,0.7,0.1,13.2,13.1,8.3,15.8,27.2,0.0,13.3,25.76071186071186,0.26667939999999996,12.471095
Ranchi,2026-07-24 10:00:00,train,27.2,26.8,24.5,25.0,0.2,0.7,0.9,0.2,11.1,10.5,8.5,15.8,27.4,0.1,13.4,26.05918605918606,0.5102352999999998,11.2415696
Ranchi,2026-07-24 11:00:00,train,27.3,27.5,24.2,24.8,0.2,1.7,1.3,0.2,9.7,8.2,5.9,14.8,27.4,0.5,9.5,26.12236852236852,0.8684718999999999,9.4405922
Ranchi,2026-07-24 12:00:00,train,27.5,27.0,24.7,25.2,0.8,1.7,0.7,0.1,9.6,6.6,7.1,14.8,28.1,0.2,7.5,26.297005497005497,0.9054022999999999,9.377456800000001
Ranchi,2026-07-24 13:00:00,train,27.6,27.3,25.7,25.6,0.8,1.1,0.0,0.1,10.1,6.9,9.0,14.4,28.9,0.1,9.1,26.70881350881351,0.5698327,10.0092912
Ranchi,2026-07-24 14:00:00,train,27.6,28.0,26.5,26.4,0.8,1.3,0.0,0.0,10.5,7.9,9.6,12.6,25.8,4.5,12.7,27.186944586944588,0.6067322999999999,10.156594
Ranchi,2026-07-24 15:00:00,train,27.3,27.8,26.8,27.1,2.1,2.1,0.1,0.0,9.4,6.5,8.9,13.7,26.7,1.9,3.2,27.238542938542942,1.2863829999999996,9.517949
Ranchi,2026-07-24 16:00:00,train,26.8,27.7,26.3,26.9,2.1,1.7,0.4,0.0,7.8,7.2,7.4,13.7,24.2,6.1,9.6,26.87210817210817,1.2637159999999998,8.7152472
Ranchi,2026-07-24 17:00:00,train,26.3,27.4,26.3,27.8,2.1,0.9,0.7,0.4,6.8,7.6,7.0,11.5,26.5,0.5,8.1,26.794005394005392,1.1947877999999998,7.915305999999999
Ranchi,2026-07-24 18:00:00,train,25.6,26.2,25.4,25.8,0.1,0.1,1.2,0.3,6.6,6.5,5.2,7.6,25.4,0.1,4.2,25.705228305228307,0.4159953999999999,6.426782599999999
Ranchi,2026-07-24 19:00:00,train,24.7,25.4,24.8,24.9,0.1,0.3,0.6,0.5,6.8,5.2,3.4,1.8,24.8,0.0,5.0,24.896831596831596,0.33686159999999993,4.6757935999999996
Ranchi,2026-07-24 20:00:00,train,24.2,25.1,24.4,24.2,0.1,0.3,0.0,0.0,6.5,7.6,3.2,3.2,24.4,0.1,5.6,24.42201402201402,0.11067619999999997,5.2731634000000005
Ranchi,2026-07-24 21:00:00,train,24.1,24.9,24.1,23.5,0.2,0.2,0.0,0.2,4.9,7.2,2.9,2.2,24.0,0.1,6.6,24.14188424188424,0.1475532,4.3518406
Ranchi,2026-07-24 22:00:00,train,24.2,24.6,23.8,23.1,0.2,1.0,0.0,0.3,4.7,8.2,2.8,2.5,23.8,0.7,5.8,23.974391474391474,0.3639965999999999,4.5152086
Ranchi,2026-07-24 23:00:00,train,24.2,24.4,24.0,22.9,0.2,1.8,0.0,0.0,5.5,6.6,3.8,4.7,24.0,0.9,5.5,23.946416846416845,0.5253639999999999,5.148931800000001
Ranchi,2026-07-25 00:00:00,train,23.9,24.2,23.8,22.7,0.2,0.9,0.0,0.0,5.5,6.4,4.0,4.3,23.8,0.4,5.0,23.708597408597406,0.29735529999999993,5.0808994
Ranchi,2026-07-25 01:00:00,train,23.5,24.1,23.7,22.6,0.2,0.2,0.0,0.1,5.2,7.1,4.2,3.2,23.5,0.1,5.7,23.495139095139095,0.1337842,4.9524162
Ranchi,2026-07-25 02:00:00,train,23.2,23.8,23.6,22.4,0.2,0.2,0.0,1.0,5.2,7.4,5.2,4.3,23.2,0.1,6.9,23.26210286210286,0.25770519999999997,5.471408
Ranchi,2026-07-25 03:00:00,train,23.0,23.6,23.5,22.3,0.0,0.7,0.0,0.7,6.4,7.7,4.4,4.3,23.0,0.1,6.3,23.10497000497001,0.27372309999999994,5.765205
Ranchi,2026-07-25 04:00:00,train,22.8,23.6,23.3,22.3,0.0,0.0,1.0,0.4,8.2,8.7,4.1,5.0,22.7,0.0,8.5,22.981137881137883,0.31731,6.673777799999999
Ranchi,2026-07-25 05:00:00,train,23.1,23.3,23.6,23.6,0.0,0.0,0.8,0.0,9.4,8.9,7.2,9.0,22.9,0.1,10.5,23.352962552962556,0.20978719999999998,8.6792066
Ranchi,2026-07-25 06:00:00,train,23.9,24.3,23.8,23.5,0.1,0.0,0.6,0.2,10.0,9.3,7.0,10.4,23.9,0.0,13.5,23.878074978074977,0.21955169999999996,9.195335
Ranchi,2026-07-25 07:00:00,train,25.0,25.5,24.7,24.7,0.1,0.3,0.7,0.0,11.3,11.8,9.1,14.0,24.1,0.5,14.2,24.967965667965665,0.29423999999999995,11.377737
Ranchi,2026-07-25 08:00:00,train,26.0,26.5,25.4,26.2,0.1,0.3,0.7,0.0,12.9,12.6,10.2,14.0,25.7,0.1,13.2,25.989528389528388,0.29423999999999995,12.384866200000001
Ranchi,2026-07-25 09:00:00,train,27.0,27.5,25.9,26.4,0.1,0.8,0.7,0.1,12.2,12.0,8.7,12.2,26.8,0.1,12.8,26.718881118881118,0.43468049999999986,11.296050399999999
Ranchi,2026-07-25 10:00:00,train,27.9,27.9,26.2,25.9,0.1,1.9,0.7,3.7,10.5,12.1,8.7,12.2,28.3,0.1,11.2,27.114947014947013,1.2090417999999996,10.7063084
Ranchi,2026-07-25 11:00:00,train,28.4,28.4,27.1,26.3,0.1,1.2,0.3,3.6,8.7,12.2,10.2,12.2,28.6,0.2,10.8,27.692562992562994,0.9130390999999998,10.450773
Ranchi,2026-07-25 12:00:00,train,28.1,29.0,28.1,27.4,0.6,0.9,0.1,0.2,8.3,12.6,10.3,12.2,28.9,0.7,12.7,28.14242714242714,0.48980989999999996,10.412759
Ranchi,2026-07-25 13:00:00,train,27.3,29.4,27.9,28.7,0.6,0.4,0.4,0.0,9.3,15.0,8.9,14.8,28.9,0.1,14.2,28.112948812948808,0.41427059999999993,11.411377
Ranchi,2026-07-25 14:00:00,train,26.9,28.6,27.7,27.8,0.6,0.1,0.2,0.0,10.5,18.7,10.2,14.8,27.8,0.4,10.9,27.590035790035788,0.2858209,12.9103596
Ranchi,2026-07-25 15:00:00,train,27.2,27.9,27.4,26.5,0.3,0.0,0.1,1.3,10.7,15.4,11.4,11.9,27.7,0.4,12.8,27.25199355199355,0.30924029999999997,12.053358200000002
Ranchi,2026-07-25 16:00:00,train,27.8,29.0,27.0,26.6,0.3,0.1,0.2,1.0,11.1,15.0,11.4,11.5,27.6,0.3,12.2,27.613741813741814,0.31949099999999997,12.039082999999998
Ranchi,2026-07-25 17:00:00,train,28.0,28.1,28.0,28.2,0.3,0.1,0.4,0.6,11.6,14.2,15.5,12.2,27.5,0.1,12.0,28.056854456854456,0.3168617999999999,13.2030688
Ranchi,2026-07-25 18:00:00,train,27.3,26.5,27.1,26.0,0.0,0.1,0.0,0.0,11.8,13.7,12.5,6.5,26.2,0.0,7.0,26.853282653282655,0.025334299999999994,11.3369138
Ranchi,2026-07-25 19:00:00,train,26.1,25.7,26.3,24.9,0.0,0.0,0.0,0.0,12.3,12.8,10.3,9.4,25.5,0.0,9.6,25.84569334569335,0.0,11.349619400000002
Ranchi,2026-07-25 20:00:00,train,25.1,25.3,25.6,24.2,0.0,0.0,0.0,0.1,13.0,9.9,8.6,7.6,25.4,0.0,12.1,25.09017529017529,0.013768999999999998,10.248991
Ranchi,2026-07-25 21:00:00,train,24.6,25.2,25.1,23.8,0.1,0.0,0.0,0.0,11.9,10.0,7.3,5.4,24.2,0.0,8.8,24.686199486199488,0.0346733,9.1304954
Ranchi,2026-07-25 22:00:00,train,24.2,25.0,24.5,23.8,0.1,0.0,1.1,0.0,10.7,9.4,5.8,6.8,23.6,0.0,7.6,24.35171515171515,0.3231307,8.4779754
Ranchi,2026-07-25 23:00:00,train,23.9,25.2,24.6,23.7,0.1,0.0,1.1,0.0,10.4,9.2,8.8,7.6,23.7,0.0,8.4,24.282209782209783,0.3231307,9.2240168
Ranchi,2026-07-26 00:00:00,train,23.6,25.0,24.1,23.6,0.0,0.1,0.7,0.0,10.2,10.5,9.6,9.0,23.6,0.0,11.4,23.99087099087099,0.20889809999999998,9.8817042
Ranchi,2026-07-26 01:00:00,train,23.5,24.8,23.7,23.5,0.0,0.1,0.5,0.0,10.5,11.3,9.2,11.5,23.5,0.0,10.6,23.7992676992677,0.1564513,10.5333252
Ranchi,2026-07-26 02:00:00,train,23.4,24.5,23.5,23.4,0.0,0.3,0.0,0.5,10.5,11.2,9.5,10.1,23.3,0.0,9.2,23.636544236544232,0.14484789999999997,10.317768999999998
Ranchi,2026-07-26 03:00:00,train,23.2,24.0,23.4,23.4,0.0,0.2,0.0,1.2,10.7,12.2,8.4,6.5,23.0,0.0,10.3,23.440241640241638,0.21589659999999994,9.627555000000001
Ranchi,2026-07-26 04:00:00,train,23.0,23.4,23.3,23.2,0.0,0.2,0.0,0.2,11.0,11.3,7.1,5.8,22.9,0.0,10.9,23.187084587084588,0.07820659999999999,9.097899
Ranchi,2026-07-26 05:00:00,train,23.3,23.3,23.5,23.8,0.0,0.0,0.0,0.0,11.3,11.3,7.1,9.0,23.0,0.0,10.9,23.44204584204584,0.0,9.82123
Ranchi,2026-07-26 06:00:00,train,24.1,23.8,23.8,23.9,0.1,0.0,0.0,0.0,11.6,13.5,8.0,10.8,23.9,0.0,12.1,23.932228832228834,0.0346733,10.941818600000001
Ranchi,2026-07-26 07:00:00,train,25.4,24.9,24.7,24.8,0.1,0.0,0.0,0.0,12.0,14.9,10.3,13.0,25.3,0.0,12.1,25.02213342213342,0.0346733,12.358999400000002
Ranchi,2026-07-26 08:00:00,train,26.6,26.0,25.8,25.9,0.1,0.1,0.0,0.0,12.5,15.1,13.2,14.4,26.6,0.0,13.1,26.159952859952863,0.060007599999999994,13.563677199999999
Ranchi,2026-07-26 09:00:00,train,27.6,27.0,26.9,26.9,0.1,0.1,0.0,0.0,13.5,14.1,14.7,15.5,27.6,0.0,11.8,27.184049484049485,0.060007599999999994,14.3021236
Ranchi,2026-07-26 10:00:00,train,28.7,27.8,27.8,27.5,0.1,0.3,0.0,0.0,14.7,13.5,15.6,16.2,28.5,0.1,13.0,28.084063384063384,0.11067619999999997,14.968163999999998
Ranchi,2026-07-26 11:00:00,train,29.4,28.2,28.9,28.2,0.1,0.1,0.0,0.0,15.6,13.0,14.8,16.9,28.9,0.0,15.0,28.82250962250962,0.060007599999999994,15.1273432
Ranchi,2026-07-26 12:00:00,train,29.9,29.1,29.5,28.6,0.2,0.0,0.0,0.0,16.1,14.8,15.6,17.3,29.3,0.1,15.5,29.405089405089402,0.0693466,15.944821399999999
Ranchi,2026-07-26 13:00:00,train,30.1,29.8,29.9,28.9,0.2,0.1,0.0,0.0,15.5,14.8,15.0,16.2,29.3,0.2,15.0,29.768620268620268,0.09468089999999998,15.3698662
Ranchi,2026-07-26 14:00:00,train,30.0,29.1,30.1,29.1,0.2,0.0,0.0,0.0,15.3,15.9,15.2,15.8,29.6,0.2,14.9,29.681341181341182,0.0693466,15.492776399999999
Ranchi,2026-07-26 15:00:00,train,29.7,28.1,30.0,29.0,0.1,0.0,0.0,0.0,14.5,13.6,14.9,14.4,29.5,0.0,14.9,29.331881531881532,0.0346733,14.397579
Ranchi,2026-07-26 16:00:00,train,29.2,28.8,29.5,28.7,0.1,0.0,0.0,0.0,13.6,13.1,14.3,14.0,28.9,0.0,14.3,29.1011836011836,0.0346733,13.748629399999999
Ranchi,2026-07-26 17:00:00,train,28.5,28.0,28.8,28.8,0.1,0.0,0.0,0.0,12.1,11.3,13.0,10.8,28.2,0.0,11.8,28.532034332034332,0.0346733,11.910264000000002
Ranchi,2026-07-26 18:00:00,train,27.6,26.5,27.6,26.6,0.0,0.0,0.0,0.0,10.0,9.2,9.3,7.9,26.7,0.0,6.9,27.1998471998472,0.0,9.2615824
Ranchi,2026-07-26 19:00:00,train,26.4,26.0,26.5,25.4,0.0,0.0,0.0,0.0,6.9,8.7,6.3,5.8,25.8,0.0,6.2,26.159137759137757,0.0,6.9040616
Ranchi,2026-07-26 20:00:00,train,25.6,25.7,25.8,24.6,0.0,0.0,0.0,0.0,5.6,7.9,5.1,3.2,25.5,0.0,5.7,25.47980147980148,0.0,5.4796477999999995
Ranchi,2026-07-26 21:00:00,train,25.3,25.5,25.4,24.1,0.0,0.0,0.0,0.0,5.6,7.4,4.3,5.4,25.3,0.0,6.3,25.13747723747724,0.0,5.6045184
Ranchi,2026-07-26 22:00:00,train,25.3,25.4,25.0,23.4,0.0,0.0,0.0,0.6,6.4,6.4,4.1,7.6,24.9,0.0,5.7,24.89038369038369,0.08261399999999998,6.0634196
Ranchi,2026-07-26 23:00:00,train,25.2,25.0,25.2,23.3,0.0,0.0,0.0,0.2,7.1,6.8,2.4,1.8,25.2,0.2,7.0,24.804733304733304,0.027537999999999997,4.8600326
Ranchi,2026-07-27 00:00:00,train,24.8,24.8,24.8,23.0,0.0,0.0,0.0,0.0,7.8,7.1,3.1,3.2,24.4,0.0,6.8,24.46213066213066,0.0,5.6138842
Ranchi,2026-07-27 01:00:00,train,24.4,24.5,24.7,22.9,0.0,0.0,0.0,0.0,8.4,6.5,2.9,4.3,24.0,0.0,4.7,24.21004551004551,0.0,5.8702134
Ranchi,2026-07-27 02:00:00,train,24.0,24.3,24.4,22.8,0.0,0.0,0.0,0.0,8.9,5.7,3.3,4.7,24.0,0.0,7.3,23.92908052908053,0.0,6.0635992
Ranchi,2026-07-27 03:00:00,train,23.8,24.1,24.2,22.8,0.3,0.1,0.0,0.0,9.0,5.2,3.9,6.5,23.8,0.0,9.6,23.766621566621566,0.12935419999999997,6.492801200000001
Ranchi,2026-07-27 04:00:00,train,23.7,24.2,24.1,22.8,0.3,0.3,0.1,0.0,8.7,6.1,2.3,8.6,24.1,0.0,7.8,23.724018924018925,0.20624619999999996,6.576323199999999
Ranchi,2026-07-27 05:00:00,train,24.0,24.1,24.6,24.2,0.3,0.4,0.0,0.0,8.9,7.6,4.7,6.1,23.6,0.0,8.2,24.2014342014342,0.20535709999999996,7.0623266000000005
Ranchi,2026-07-27 06:00:00,train,25.0,24.3,24.9,24.4,0.0,0.0,0.0,0.0,9.0,7.6,4.7,9.4,24.0,0.2,8.4,24.728086328086327,0.0,7.7331392
Ranchi,2026-07-27 07:00:00,train,26.3,25.1,25.9,26.0,0.0,0.0,0.1,0.0,9.5,7.6,6.8,10.1,25.2,0.0,7.6,25.915540915540916,0.026223399999999997,8.5653394
Ranchi,2026-07-27 08:00:00,train,27.4,27.3,26.1,27.0,0.0,0.2,0.7,0.0,10.2,11.3,9.7,11.2,26.6,0.0,9.4,26.992348392348394,0.23423239999999995,10.4913278
Ranchi,2026-07-27 09:00:00,train,28.0,28.7,26.8,27.6,0.0,0.0,0.2,0.0,11.0,14.3,10.0,14.0,26.6,0.0,10.1,27.770952370952372,0.052446799999999995,11.9973454
Ranchi,2026-07-27 10:00:00,train,28.2,29.6,27.6,28.8,0.0,0.4,0.2,0.0,11.9,15.6,11.8,14.4,27.5,0.0,12.8,28.438431238431235,0.15378399999999998,13.1040262
Ranchi,2026-07-27 11:00:00,train,28.3,29.7,28.1,29.7,0.0,0.9,1.1,0.0,13.0,17.4,13.6,15.1,28.1,0.0,14.0,28.78498188498189,0.5164660999999999,14.441226
Ranchi,2026-07-27 12:00:00,train,27.9,29.4,28.5,28.7,0.8,0.3,0.8,0.5,14.0,14.7,14.2,18.0,28.2,0.7,15.0,28.484445184445185,0.6320215,14.9604154
Ranchi,2026-07-27 13:00:00,train,27.4,29.2,28.7,26.3,0.8,1.1,0.9,2.8,15.5,15.8,12.5,16.6,29.1,0.3,13.9,27.854421954421955,1.1776062999999999,15.032095799999999
Ranchi,2026-07-27 14:00:00,train,27.0,28.0,28.1,24.7,0.8,0.7,1.5,2.9,15.9,13.4,13.1,15.1,25.9,2.6,17.1,27.026475126475127,1.2473784999999997,14.5500546
Ranchi,2026-07-27 15:00:00,train,27.1,28.3,28.3,23.8,0.8,0.3,0.6,2.3,14.7,14.5,10.7,7.9,25.8,0.9,7.8,27.001493401493402,0.8274166999999999,12.364341200000002
Ranchi,2026-07-27 16:00:00,train,27.5,28.9,27.3,23.3,0.8,0.7,0.8,4.4,13.1,16.2,11.3,8.3,26.9,0.1,8.4,26.933832833832835,1.2703496999999997,12.3587994
Ranchi,2026-07-27 17:00:00,train,27.4,28.0,26.3,26.0,0.8,0.5,0.5,5.4,12.6,17.1,12.7,18.4,27.3,0.3,13.7,26.98803038803039,1.2787008999999998,14.649966599999999
Ranchi,2026-07-27 18:00:00,train,26.5,26.2,25.6,23.5,0.1,0.1,1.1,0.3,13.8,13.0,10.2,13.0,26.5,0.0,11.7,25.66207456207456,0.38977199999999995,12.596208
Ranchi,2026-07-27 19:00:00,train,25.2,25.7,25.1,23.0,0.1,0.0,0.6,1.2,15.3,12.4,8.7,9.4,25.0,0.2,14.1,24.85951905951906,0.3572416999999999,11.950411800000001
Ranchi,2026-07-27 20:00:00,train,24.2,25.3,24.8,22.6,0.1,0.1,0.7,0.0,16.9,13.1,9.4,11.9,22.9,1.4,15.8,24.25669905669906,0.24357139999999997,13.3196536
Ranchi,2026-07-27 21:00:00,train,23.8,25.1,24.6,22.6,0.9,0.0,0.2,0.0,18.4,12.2,9.7,11.5,23.0,1.4,16.1,24.01860121860122,0.3645065,13.673029999999999
Ranchi,2026-07-27 22:00:00,train,23.7,24.8,24.3,22.6,0.9,0.0,1.8,1.4,19.8,11.6,10.5,12.2,22.7,0.8,16.4,23.85055165055165,0.9768469,14.386156800000002
Ranchi,2026-07-27 23:00:00,train,23.6,24.6,24.3,22.7,0.9,0.1,1.7,2.6,20.5,10.9,12.6,11.5,23.3,0.7,19.5,23.79287589287589,1.1411858,14.879295599999999
Ranchi,2026-07-28 00:00:00,train,23.5,24.5,24.0,22.9,1.1,0.0,2.0,0.5,20.1,12.7,14.1,12.6,23.0,0.6,19.2,23.7009942009942,0.9747192999999998,15.6812488
Ranchi,2026-07-28 01:00:00,train,23.3,24.3,23.8,23.1,1.1,0.0,0.3,0.8,19.2,14.2,14.1,14.4,22.9,1.7,20.6,23.576076276076275,0.5702284999999999,16.0077784
Ranchi,2026-07-28 02:00:00,train,23.2,24.0,23.6,23.0,1.1,0.0,0.5,0.0,18.7,14.1,13.8,11.5,23.0,0.6,19.4,23.413352813352816,0.5125233,15.1761848
Ranchi,2026-07-28 03:00:00,train,23.1,23.6,23.5,22.7,1.4,0.1,0.8,0.0,19.5,11.9,14.8,12.2,22.4,1.6,22.7,23.217871517871522,0.7205476999999999,15.4000552
Ranchi,2026-07-28 04:00:00,train,23.0,23.5,23.3,22.7,1.4,0.0,0.4,0.0,20.7,11.5,16.1,13.7,22.1,1.6,17.5,23.112545412545416,0.5903198,16.359124
Ranchi,2026-07-28 05:00:00,train,23.0,23.4,23.6,23.5,1.4,0.0,0.1,0.1,22.0,13.3,20.0,20.5,22.7,0.7,22.3,23.315686015686016,0.5254186,19.4598674
Ranchi,2026-07-28 06:00:00,train,23.4,24.2,23.5,23.5,0.3,0.0,0.0,0.2,23.5,17.7,18.9,23.8,23.1,0.3,23.8,23.597374497374496,0.13155789999999998,21.2507384
Ranchi,2026-07-28 07:00:00,train,23.9,25.2,24.0,24.2,0.3,0.0,0.0,0.0,25.5,21.4,22.1,27.4,23.4,0.5,26.0,24.23148263148263,0.10401989999999998,24.198186200000002
Ranchi,2026-07-28 08:00:00,train,24.5,26.3,24.6,24.6,0.3,0.0,0.0,0.7,26.8,23.1,21.9,29.9,23.8,1.0,24.5,24.890508690508693,0.20040289999999997,25.439816200000003
Ranchi,2026-07-28 09:00:00,train,25.1,27.0,25.2,24.1,1.5,0.1,0.2,2.3,28.0,25.5,21.6,30.2,24.7,0.3,23.9,25.303346403346403,0.9145675999999999,26.3390602
Ranchi,2026-07-28 10:00:00,train,25.8,28.2,25.8,24.1,1.5,0.2,0.3,0.6,28.8,27.2,24.3,27.4,25.4,1.2,26.1,25.944423244423245,0.7320522999999999,27.097051599999997
Ranchi,2026-07-28 11:00:00,train,26.2,27.2,25.7,24.9,1.5,0.8,0.3,0.3,29.0,28.6,25.3,28.1,26.7,5.0,26.4,26.02863432863433,0.8427510999999999,27.833126399999998
Ranchi,2026-07-28 12:00:00,train,26.4,26.5,26.3,25.6,1.5,0.5,0.5,0.2,28.1,25.5,26.8,27.4,24.5,0.8,24.3,26.245052645052645,0.8054259999999999,27.1191732
Ranchi,2026-07-28 13:00:00,train,26.3,27.7,25.4,25.8,1.5,1.0,1.4,1.1,26.5,28.5,23.5,27.0,25.2,1.8,25.5,26.25966565966566,1.2920290999999997,26.260185999999997
Ranchi,2026-07-28 14:00:00,train,26.1,26.5,25.1,24.7,1.5,0.9,2.2,3.8,25.0,26.9,21.9,25.2,25.1,3.0,23.5,25.673500173500173,1.8482449999999997,24.6575846
Ranchi,2026-07-28 15:00:00,train,25.8,25.0,24.9,24.8,0.8,0.9,1.0,1.1,23.7,25.4,24.2,23.4,25.9,0.6,24.5,25.240917840917838,0.9190880999999999,24.1091734
Ranchi,2026-07-28 16:00:00,train,25.4,25.6,24.9,24.8,0.8,0.4,0.5,1.0,23.1,22.4,24.2,23.8,25.2,1.0,22.5,25.205520605520604,0.6475306,23.3646246
Ranchi,2026-07-28 17:00:00,train,25.0,24.5,24.4,24.3,0.8,1.0,0.2,1.3,23.2,20.3,19.5,20.2,24.6,0.5,21.4,24.62745952745953,0.7621731999999999,21.123883
Ranchi,2026-07-28 18:00:00,train,24.4,24.4,24.3,23.8,0.4,0.5,0.8,0.6,22.9,19.2,20.0,19.1,23.6,0.5,21.0,24.26328026328026,0.5577658999999999,20.7056766
Ranchi,2026-07-28 19:00:00,train,23.7,23.9,24.0,23.7,0.4,0.2,0.8,0.4,22.4,19.4,21.1,17.6,23.3,0.2,20.5,23.810916710916707,0.454225,20.5494856
Ranchi,2026-07-28 20:00:00,train,23.1,23.7,23.8,23.7,0.4,0.4,0.0,1.4,22.5,19.5,20.5,19.8,23.0,0.5,22.1,23.497179997179998,0.43279639999999997,20.880827200000002
Ranchi,2026-07-28 21:00:00,train,22.9,23.5,23.6,23.3,0.4,0.4,0.0,2.0,23.2,20.3,22.3,23.0,23.0,0.3,21.6,23.25963895963896,0.5154103999999999,22.3534414
Ranchi,2026-07-28 22:00:00,train,22.8,23.4,23.4,23.3,0.4,0.1,0.0,0.1,24.8,19.8,21.8,22.3,22.9,0.3,24.2,23.154312854312856,0.1777965,22.568428
Ranchi,2026-07-28 23:00:00,train,22.7,23.4,23.3,23.3,0.4,0.2,0.0,0.2,25.8,22.1,20.1,24.1,22.7,0.3,25.1,23.09239679239679,0.21689979999999998,23.318897800000002
Ranchi,2026-07-29 00:00:00,train,22.7,23.1,23.2,23.2,0.5,0.1,0.0,0.6,25.5,22.5,20.2,25.2,22.6,0.4,27.0,22.99158939158939,0.2813148,23.5284076
Ranchi,2026-07-29 01:00:00,train,22.7,22.9,23.2,23.2,0.5,0.1,0.1,0.7,25.0,22.0,20.4,24.1,22.6,0.2,24.9,22.95296255296255,0.32130719999999996,23.085672
Ranchi,2026-07-29 02:00:00,train,22.8,22.7,23.0,23.2,0.5,0.2,0.1,0.4,24.8,21.6,19.8,22.7,22.7,0.5,26.6,22.903961903961903,0.30533449999999995,22.515682
Ranchi,2026-07-29 03:00:00,train,22.9,22.6,23.1,23.0,0.4,0.1,0.1,0.3,25.1,22.3,21.0,22.0,22.6,0.5,26.8,22.909023509023513,0.23155789999999998,22.926160799999998
Ranchi,2026-07-29 04:00:00,train,23.0,22.5,23.0,22.9,0.4,0.1,0.0,0.5,25.8,20.2,21.2,21.2,22.5,0.5,24.8,22.884662384662388,0.23287249999999998,22.6483744
Ranchi,2026-07-29 05:00:00,train,23.2,22.5,23.2,23.5,0.4,0.1,0.0,0.6,26.0,21.7,20.9,20.9,22.9,0.3,26.0,23.12111762111762,0.24664149999999996,22.891511799999996
Ranchi,2026-07-29 06:00:00,train,23.3,22.7,23.3,23.0,0.8,0.1,0.0,0.7,25.6,21.3,20.2,20.5,22.9,0.2,24.4,23.12780792780793,0.39910369999999995,22.4174946
Ranchi,2026-07-29 07:00:00,train,23.5,23.0,23.4,23.4,0.8,0.2,0.1,0.9,25.2,22.0,21.3,21.6,23.2,0.4,23.8,23.36056576056576,0.4781994,22.898472400000003
Ranchi,2026-07-29 08:00:00,train,23.9,23.8,23.7,23.6,0.8,0.3,0.2,1.2,24.6,24.0,20.6,23.8,23.7,1.0,26.5,23.776181776181776,0.5710641,23.337934
Ranchi,2026-07-29 09:00:00,train,24.7,24.6,24.2,24.0,0.5,0.4,0.3,0.2,23.7,25.7,21.5,22.0,25.2,0.7,23.4,24.428809828809825,0.3809118999999999,23.2342764
Ranchi,2026-07-29 10:00:00,train,25.8,24.9,24.6,24.5,0.5,0.2,0.1,0.1,22.5,24.9,20.6,22.7,26.5,0.3,25.0,25.093002993002994,0.2640274999999999,22.5546924
Ranchi,2026-07-29 11:00:00,train,26.5,25.5,26.0,25.3,0.5,0.3,0.3,0.2,21.5,26.6,17.7,22.7,27.2,0.1,23.0,25.961136461136462,0.35557759999999994,21.8239314
Ranchi,2026-07-29 12:00:00,train,26.6,25.8,25.9,26.7,0.5,0.3,0.0,0.3,21.0,26.6,19.3,23.8,27.9,0.8,23.4,26.295586795586793,0.29067639999999995,22.250937200000003
Ranchi,2026-07-29 13:00:00,train,26.2,26.2,26.3,27.1,0.5,0.4,0.1,0.2,21.1,25.3,18.8,23.4,27.9,0.5,21.2,26.393031293031292,0.32846509999999995,21.8237916
Ranchi,2026-07-29 14:00:00,train,25.9,27.1,26.5,26.7,0.5,0.5,0.1,0.1,20.6,26.2,18.5,22.3,25.4,0.7,23.7,26.426504926504926,0.3400303999999999,21.5406032
Ranchi,2026-07-29 15:00:00,train,25.7,27.1,26.2,27.0,0.5,0.2,0.2,0.0,19.5,26.2,16.5,19.4,26.1,0.0,20.3,26.334887734887737,0.27648189999999995,20.094510200000002
Ranchi,2026-07-29 16:00:00,train,25.6,26.6,25.3,26.5,0.5,0.3,0.9,1.6,18.0,24.9,17.1,18.7,25.1,0.2,24.4,25.88977898977899,0.7056839999999999,19.3069694
Ranchi,2026-07-29 17:00:00,train,25.3,25.6,25.0,26.4,0.5,0.5,0.4,2.5,16.9,22.0,15.8,13.0,24.9,0.4,16.8,25.492126092126092,0.7491565999999998,16.9088258
Ranchi,2026-07-29 18:00:00,train,24.7,24.7,24.4,24.5,0.2,0.4,0.0,2.1,16.6,19.5,13.3,19.4,24.1,0.2,16.7,24.59016909016909,0.45983279999999993,16.9105682
Ranchi,2026-07-29 19:00:00,train,24.0,24.2,24.1,23.5,0.2,0.0,0.0,3.1,16.3,18.8,11.9,13.7,23.7,0.1,16.7,23.96887086887087,0.49618559999999995,15.219358999999999
